index,City,State,Country,Region,Market,LocationID
3899,Melchor Ocampo,México,Mexico,Central America,LATAM,443
3900,Eunápolis,Bahia,Brazil,South America,LATAM,444
3970,Gurupi,Tocantins,Brazil,South America,LATAM,445
3983,Ibiúna,São Paulo,Brazil,South America,LATAM,446
3988,Coari,Amazonas,Brazil,South America,LATAM,447
4006,Teresina,Piauí,Brazil,South America,LATAM,448
4096,São Gonçalo,Rio de Janeiro,Brazil,South America,LATAM,449
4117,Valle de La Pascua,Guárico,Venezuela,South America,LATAM,450
4131,Toledo,Parana,Brazil,South America,LATAM,451
4143,Veracruz,Veracruz,Mexico,Central America,LATAM,452
4194,Presidente Prudente,São Paulo,Brazil,South America,LATAM,453
4210,Cayenne,Französisch-Guayana,French Guiana,South America,LATAM,454
4233,José Bonifácio,São Paulo,Brazil,South America,LATAM,455
4243,Linhares,Espírito Santo,Brazil,South America,LATAM,456
4274,Ensenada,Baja California,Mexico,Central America,LATAM,457
4287,Pucallpa,Ucayali,Peru,South America,LATAM,458
4318,Conselheiro Lafaiete,Minas Gerais,Brazil,South America,LATAM,459
4361,Santa Helena,Maranhão,Brazil,South America,LATAM,460
4366,Caraguatatuba,São Paulo,Brazil,South America,LATAM,461
4424,Serra,Espírito Santo,Brazil,South America,LATAM,462
4452,Guanare,Portuguesa,Venezuela,South America,LATAM,463
4479,Mosquera,Cundinamarca,Colombia,South America,LATAM,464
4513,Lins,São Paulo,Brazil,South America,LATAM,465
4548,Montenegro,Quindío,Colombia,South America,LATAM,466
4570,Antofagasta,Antofagasta,Chile,South America,LATAM,467
4602,Tatuí,São Paulo,Brazil,South America,LATAM,468
4609,Igarassu,Pernambuco,Brazil,South America,LATAM,469
4636,Trujillo,La Libertad,Peru,South America,LATAM,470
4649,Colima,Colima,Mexico,Central America,LATAM,471
4675,Nueva Gerona,Isla de la Juventud,Cuba,Caribbean,LATAM,472
4709,Pasto,Nariño,Colombia,South America,LATAM,473
4722,Carora,Lara,Venezuela,South America,LATAM,474
4748,La Chorrera,Panama,Panama,Central America,LATAM,475
4759,Tinaquillo,Cojedes,Venezuela,South America,LATAM,476
4828,Florencia,Caquetá,Colombia,South America,LATAM,477
4915,Valparaíso,Valparaíso,Chile,South America,LATAM,478
4947,Sumaré,São Paulo,Brazil,South America,LATAM,479
4983,Cartagena,Bolívar,Colombia,South America,LATAM,480
4992,Itamaraju,Bahia,Brazil,South America,LATAM,481
5023,Simões Filho,Bahia,Brazil,South America,LATAM,482
5038,Maracay,Aragua,Venezuela,South America,LATAM,483
5076,Palhoça,Santa Catarina,Brazil,South America,LATAM,484
5121,Lambaré,Central,Paraguay,South America,LATAM,485
5150,Guzmán,Jalisco,Mexico,Central America,LATAM,486
5162,Valinhos,São Paulo,Brazil,South America,LATAM,487
5163,Neuquén,Neuquén,Argentina,South America,LATAM,488
5265,Itapeva,São Paulo,Brazil,South America,LATAM,489
5316,Lorena,São Paulo,Brazil,South America,LATAM,490
5322,Lagos de Moreno,Jalisco,Mexico,Central America,LATAM,491
5352,Jataí,Goiás,Brazil,South America,LATAM,492
5398,Santa Rosa,La Pampa,Argentina,South America,LATAM,493
5476,Apucarana,Parana,Brazil,South America,LATAM,494
5504,Jundiaí,São Paulo,Brazil,South America,LATAM,495
5536,Barueri,São Paulo,Brazil,South America,LATAM,496
5543,Sahuayo de José María Morelos,Michoacán,Mexico,Central America,LATAM,497
5579,Águas Lindas de Goiás,Goiás,Brazil,South America,LATAM,498
5617,Campo Grande,Mato Grosso do Sul,Brazil,South America,LATAM,499
5635,Altotonga,Veracruz,Mexico,Central America,LATAM,500
5652,Esquina,Corrientes,Argentina,South America,LATAM,501
5683,Manacapuru,Amazonas,Brazil,South America,LATAM,502
5693,Río Bravo,Tamaulipas,Mexico,Central America,LATAM,503
5734,Yaritagua,Yaracuy,Venezuela,South America,LATAM,504
5737,Niterói,Rio de Janeiro,Brazil,South America,LATAM,505
5741,Americana,São Paulo,Brazil,South America,LATAM,506
5759,Rancagua,O'Higgins,Chile,South America,LATAM,507
5781,Barbacena,Minas Gerais,Brazil,South America,LATAM,508
5783,Corrientes,Corrientes,Argentina,South America,LATAM,509
5798,Criciúma,Santa Catarina,Brazil,South America,LATAM,510
5802,Comodoro Rivadavia,Chubut,Argentina,South America,LATAM,511
5844,Umuarama,Parana,Brazil,South America,LATAM,512
5846,Montería,Córdoba,Colombia,South America,LATAM,513
5849,Aracati,Ceará,Brazil,South America,LATAM,514
5854,Altamira,Pará,Brazil,South America,LATAM,515
5871,Valle Hermoso,Tamaulipas,Mexico,Central America,LATAM,516
5917,Baruta,Miranda,Venezuela,South America,LATAM,517
5918,Rio Branco,Acre,Brazil,South America,LATAM,518
5931,Palo Negro,Aragua,Venezuela,South America,LATAM,519
6037,Erechim,Rio Grande do Sul,Brazil,South America,LATAM,520
6038,Bragança Paulista,São Paulo,Brazil,South America,LATAM,521
6132,Campo Limpo Paulista,São Paulo,Brazil,South America,LATAM,522
6145,Ciudad del Carmen,Campeche,Mexico,Central America,LATAM,523
6161,Piura,Piura,Peru,South America,LATAM,524
6178,Cuenca,Azuay,Ecuador,South America,LATAM,525
6186,Vespasiano,Minas Gerais,Brazil,South America,LATAM,526
6194,San José de Guanipa,Anzoátegui,Venezuela,South America,LATAM,527
6281,Santa Rosa,Rio Grande do Sul,Brazil,South America,LATAM,528
6342,Concepción del Uruguay,Entre Ríos,Argentina,South America,LATAM,529
6348,Izúcar de Matamoros,Puebla,Mexico,Central America,LATAM,530
6353,Jaú,São Paulo,Brazil,South America,LATAM,531
6368,Rondonópolis,Mato Grosso,Brazil,South America,LATAM,532
6413,Cabimas,Zulia,Venezuela,South America,LATAM,533
6421,Cabo Frio,Rio de Janeiro,Brazil,South America,LATAM,534
6454,Barra Mansa,Rio de Janeiro,Brazil,South America,LATAM,535
6496,Rolândia,Parana,Brazil,South America,LATAM,536
6520,Cartago,Valle del Cauca,Colombia,South America,LATAM,537
6549,Paysandú,Paysandú,Uruguay,South America,LATAM,538
6593,Tupã,São Paulo,Brazil,South America,LATAM,539
6601,Campina Grande,Paraíba,Brazil,South America,LATAM,540
6602,Ciénaga,Magdalena,Colombia,South America,LATAM,541
6685,Araucária,Parana,Brazil,South America,LATAM,542
6695,Bolívar,Bolivar,Venezuela,South America,LATAM,543
6752,Vitória de Santo Antão,Pernambuco,Brazil,South America,LATAM,544
6757,Bento Gonçalves,Rio Grande do Sul,Brazil,South America,LATAM,545
6887,Novo Gama,Goiás,Brazil,South America,LATAM,546
6904,Linares,Nuevo León,Mexico,Central America,LATAM,547
6908,Sorriso,Mato Grosso,Brazil,South America,LATAM,548
6913,Barra do Piraí,Rio de Janeiro,Brazil,South America,LATAM,549
7004,Arequipa,Arequipa,Peru,South America,LATAM,550
7079,Acámbaro,Guanajuato,Mexico,Central America,LATAM,551
7209,Guarenas,Miranda,Venezuela,South America,LATAM,552
7366,Gaspar,Santa Catarina,Brazil,South America,LATAM,553
7382,Girón,Santander,Colombia,South America,LATAM,554
7386,Sabanalarga,Atlántico,Colombia,South America,LATAM,555
7393,Iquique,Tarapacá,Chile,South America,LATAM,556
7410,Pitalito,Huila,Colombia,South America,LATAM,557
7423,Oriximiná,Pará,Brazil,South America,LATAM,558
7515,Santa Cruz do Sul,Rio Grande do Sul,Brazil,South America,LATAM,559
7570,Araçatuba,São Paulo,Brazil,South America,LATAM,560
7573,Calabozo,Guárico,Venezuela,South America,LATAM,561
7576,Huaraz,Ancash,Peru,South America,LATAM,562
7657,Sinop,Mato Grosso,Brazil,South America,LATAM,563
7669,Cúa,Miranda,Venezuela,South America,LATAM,564
7680,Arcoverde,Pernambuco,Brazil,South America,LATAM,565
7751,Uberlândia,Minas Gerais,Brazil,South America,LATAM,566
7780,San Antonio,Valparaíso,Chile,South America,LATAM,567
7837,Acarigua,Portuguesa,Venezuela,South America,LATAM,568
7846,Junín,Provincia de Buenos Aires,Argentina,South America,LATAM,569
7855,Lo Prado,Santiago,Chile,South America,LATAM,570
7915,Chetumal,Quintana Roo,Mexico,Central America,LATAM,571
7964,Cruz das Almas,Bahia,Brazil,South America,LATAM,572
7981,Floriano,Piauí,Brazil,South America,LATAM,573
8044,Sousa,Paraíba,Brazil,South America,LATAM,574
8116,Iguala,Guerrero,Mexico,Central America,LATAM,575
8128,Lajeado,Rio Grande do Sul,Brazil,South America,LATAM,576
8170,Cajamarca,Cajamarca,Peru,South America,LATAM,577
8241,Praia Grande,São Paulo,Brazil,South America,LATAM,578
8317,Ilhéus,Bahia,Brazil,South America,LATAM,579
8361,Ibirité,Minas Gerais,Brazil,South America,LATAM,580
8393,Pato Branco,Parana,Brazil,South America,LATAM,581
8431,Canoas,Rio Grande do Sul,Brazil,South America,LATAM,582
8485,Posadas,Misiones,Argentina,South America,LATAM,583
8504,Barreiras,Bahia,Brazil,South America,LATAM,584
8508,Mococa,São Paulo,Brazil,South America,LATAM,585
8520,Facatativá,Cundinamarca,Colombia,South America,LATAM,586
8609,Patrocínio,Minas Gerais,Brazil,South America,LATAM,587
8647,Floridablanca,Santander,Colombia,South America,LATAM,588
8666,São Leopoldo,Rio Grande do Sul,Brazil,South America,LATAM,589
8679,San Ignacio,Cayo District,Belize,Central America,LATAM,590
8710,Araraquara,São Paulo,Brazil,South America,LATAM,591
8741,Talara,Piura,Peru,South America,LATAM,592
8765,Carapicuíba,São Paulo,Brazil,South America,LATAM,593
8779,San Carlos del Zulia,Zulia,Venezuela,South America,LATAM,594
8843,Mogi das Cruzes,São Paulo,Brazil,South America,LATAM,595
8923,Rivera,Rivera,Uruguay,South America,LATAM,596
8926,Salina Cruz,Oaxaca,Mexico,Central America,LATAM,597
8928,Catalão,Goiás,Brazil,South America,LATAM,598
8944,Buriticupu,Maranhão,Brazil,South America,LATAM,599
8972,Caçador,Santa Catarina,Brazil,South America,LATAM,600
9032,San Rafael,Mendoza,Argentina,South America,LATAM,601
9106,Andradina,São Paulo,Brazil,South America,LATAM,602
9207,Calama,Antofagasta,Chile,South America,LATAM,603
9229,Los Ángeles,Biobio,Chile,South America,LATAM,604
9259,Ipatinga,Minas Gerais,Brazil,South America,LATAM,605
9384,Cidade Ocidental,Goiás,Brazil,South America,LATAM,606
9417,Ipiales,Nariño,Colombia,South America,LATAM,607
9439,La Pintana,Santiago,Chile,South America,LATAM,608
9444,Jamundí,Valle del Cauca,Colombia,South America,LATAM,609
9452,Riberalta,Beni,Bolivia,South America,LATAM,610
9455,Arauca,Arauca,Colombia,South America,LATAM,611
9487,Los Patios,Norte de Santander,Colombia,South America,LATAM,612
9542,Sobral,Ceará,Brazil,South America,LATAM,613
9601,São Pedro da Aldeia,Rio de Janeiro,Brazil,South America,LATAM,614
9609,Barcelona,Anzoátegui,Venezuela,South America,LATAM,615
9628,Cambé,Parana,Brazil,South America,LATAM,616
9677,Votuporanga,São Paulo,Brazil,South America,LATAM,617
9697,Bayeux,Paraíba,Brazil,South America,LATAM,618
9785,Turmero,Aragua,Venezuela,South America,LATAM,619
9805,Dourados,Mato Grosso do Sul,Brazil,South America,LATAM,620
9833,Jequié,Bahia,Brazil,South America,LATAM,621
9886,Divinópolis,Minas Gerais,Brazil,South America,LATAM,622
9896,Necochea,Provincia de Buenos Aires,Argentina,South America,LATAM,623
9900,Itapecuru Mirim,Maranhão,Brazil,South America,LATAM,624
9964,Osorno,Los Lagos,Chile,South America,LATAM,625
9994,Pirapora,Minas Gerais,Brazil,South America,LATAM,626
9995,Indaial,Santa Catarina,Brazil,South America,LATAM,627
10000,Araranguá,Santa Catarina,Brazil,South America,LATAM,628
10005,Quixadá,Ceará,Brazil,South America,LATAM,629
10007,Barreirinhas,Maranhão,Brazil,South America,LATAM,630
10008,Vassouras,Rio de Janeiro,Brazil,South America,LATAM,631
10010,Presidente Dutra,Maranhão,Brazil,South America,LATAM,632
10018,Surubim,Pernambuco,Brazil,South America,LATAM,633
10019,Pontes e Lacerda,Mato Grosso,Brazil,South America,LATAM,634
10021,Limoeiro do Norte,Ceará,Brazil,South America,LATAM,635
10031,Pilar,Alagoas,Brazil,South America,LATAM,636
10034,São Miguel dos Campos,Alagoas,Brazil,South America,LATAM,637
10039,Açu,Rio Grande do Norte,Brazil,South America,LATAM,638
10040,Bom Jesus da Lapa,Bahia,Brazil,South America,LATAM,639
10044,Bezerros,Pernambuco,Brazil,South America,LATAM,640
10051,Ponte Nova,Minas Gerais,Brazil,South America,LATAM,641
10070,Registro,São Paulo,Brazil,South America,LATAM,642
10094,Camocim,Ceará,Brazil,South America,LATAM,643
10116,Brumado,Bahia,Brazil,South America,LATAM,644
10221,Jacobina,Bahia,Brazil,South America,LATAM,645
10294,Leeds,England,United Kingdom,Northern Europe,Europe,646
10301,West Bromwich,England,United Kingdom,Northern Europe,Europe,647
10304,Le Bouscat,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,648
10309,Strasbourg,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,649
10312,Unna,North Rhine-Westphalia,Germany,Western Europe,Europe,650
10314,Thiais,Ile-de-France,France,Western Europe,Europe,651
10315,Kassel,Hesse,Germany,Western Europe,Europe,652
10316,Milan,Lombardy,Italy,Southern Europe,Europe,653
10318,Brandenburg,Brandenburg,Germany,Western Europe,Europe,654
10320,Heilbronn,Baden-Württemberg,Germany,Western Europe,Europe,655
10323,Herten,North Rhine-Westphalia,Germany,Western Europe,Europe,656
10325,Barcelona,Catalonia,Spain,Southern Europe,Europe,657
10326,Swindon,England,United Kingdom,Northern Europe,Europe,658
10328,Puertollano,Castile-La Mancha,Spain,Southern Europe,Europe,659
10329,Chaville,Ile-de-France,France,Western Europe,Europe,660
10332,Sonneberg,Thuringia,Germany,Western Europe,Europe,661
10334,The Hague,South Holland,Netherlands,Western Europe,Europe,662
10337,Littlehampton,England,United Kingdom,Northern Europe,Europe,663
10340,Taverny,Ile-de-France,France,Western Europe,Europe,664
10343,Mainz,Rhineland-Palatinate,Germany,Western Europe,Europe,665
10344,Nacka,Stockholm,Sweden,Northern Europe,Europe,666
10345,Manchester,England,United Kingdom,Northern Europe,Europe,667
10346,Viroflay,Ile-de-France,France,Western Europe,Europe,668
10348,Murcia,Murcia,Spain,Southern Europe,Europe,669
10349,Karlsruhe,Baden-Württemberg,Germany,Western Europe,Europe,670
10351,Madrid,Madrid,Spain,Southern Europe,Europe,671
10353,Rome,Lazio,Italy,Southern Europe,Europe,672
10358,Stuttgart,Baden-Württemberg,Germany,Western Europe,Europe,673
10361,Mansfield,England,United Kingdom,Northern Europe,Europe,674
10363,Newcastle upon Tyne,England,United Kingdom,Northern Europe,Europe,675
10366,Paris,Ile-de-France,France,Western Europe,Europe,676
10367,Dijon,Bourgogne-Franche-Comté,France,Western Europe,Europe,677
10368,Hasselt,Limburg,Belgium,Western Europe,Europe,678
10369,Vienna,Vienna,Austria,Western Europe,Europe,679
10372,Sabadell,Catalonia,Spain,Southern Europe,Europe,680
10373,Rouen,Normandy,France,Western Europe,Europe,681
10374,Stourbridge,England,United Kingdom,Northern Europe,Europe,682
10376,Nuremberg,Bavaria,Germany,Western Europe,Europe,683
10378,Southend-on-Sea,England,United Kingdom,Northern Europe,Europe,684
10382,Cambridge,England,United Kingdom,Northern Europe,Europe,685
10386,Rugby,England,United Kingdom,Northern Europe,Europe,686
10393,Argentan,Normandy,France,Western Europe,Europe,687
10397,Saint-Genis-Laval,Auvergne-Rhône-Alpes,France,Western Europe,Europe,688
10398,Vlaardingen,South Holland,Netherlands,Western Europe,Europe,689
10404,Pantin,Ile-de-France,France,Western Europe,Europe,690
10407,Hamburg,Hamburg,Germany,Western Europe,Europe,691
10413,Krefeld,North Rhine-Westphalia,Germany,Western Europe,Europe,692
10414,Beaune,Bourgogne-Franche-Comté,France,Western Europe,Europe,693
10415,Antibes,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,694
10419,Houilles,Ile-de-France,France,Western Europe,Europe,695
10420,Cesena,Emilia-Romagna,Italy,Southern Europe,Europe,696
10423,Namur,Namur,Belgium,Western Europe,Europe,697
10426,Marano di Napoli,Campania,Italy,Southern Europe,Europe,698
10427,London,England,United Kingdom,Northern Europe,Europe,699
10428,Dundee,Scotland,United Kingdom,Northern Europe,Europe,700
10429,Wiesbaden,Hesse,Germany,Western Europe,Europe,701
10431,Vitry-sur-Seine,Ile-de-France,France,Western Europe,Europe,702
10433,Villiers-le-Bel,Ile-de-France,France,Western Europe,Europe,703
10434,Wuppertal,North Rhine-Westphalia,Germany,Western Europe,Europe,704
10436,Rotterdam,South Holland,Netherlands,Western Europe,Europe,705
10440,Castelldefels,Catalonia,Spain,Southern Europe,Europe,706
10450,Mont-Saint-Aignan,Normandy,France,Western Europe,Europe,707
10451,Loos,Nord-Pas-de-Calais-Picardie,France,Western Europe,Europe,708
10453,Tarragona,Catalonia,Spain,Southern Europe,Europe,709
10455,Cork,Cork,Ireland,Northern Europe,Europe,710
10456,Santander,Cantabria,Spain,Southern Europe,Europe,711
10457,Lisbon,Lisboa,Portugal,Southern Europe,Europe,712
10458,Berlin,Berlin,Germany,Western Europe,Europe,713
10464,Hattingen,North Rhine-Westphalia,Germany,Western Europe,Europe,714
10465,San Fernando,Andalusía,Spain,Southern Europe,Europe,715
10468,Brest,Brittany,France,Western Europe,Europe,716
10470,Trier,Rhineland-Palatinate,Germany,Western Europe,Europe,717
10472,Ulm,Baden-Württemberg,Germany,Western Europe,Europe,718
10473,Nancy,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,719
10474,Oosterhout,North Brabant,Netherlands,Western Europe,Europe,720
10475,Grevenbroich,North Rhine-Westphalia,Germany,Western Europe,Europe,721
10479,Cannes,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,722
10484,Amsterdam,North Holland,Netherlands,Western Europe,Europe,723
10485,Pontault-Combault,Ile-de-France,France,Western Europe,Europe,724
10490,Sheffield,England,United Kingdom,Northern Europe,Europe,725
10491,Marseille,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,726
10492,Basildon,England,United Kingdom,Northern Europe,Europe,727
10496,San Sebastian,Basque Country,Spain,Southern Europe,Europe,728
10502,Granada,Andalusía,Spain,Southern Europe,Europe,729
10504,Barry,Wales,United Kingdom,Northern Europe,Europe,730
10505,Bedford,England,United Kingdom,Northern Europe,Europe,731
10509,Pessac,Aquitaine-Limousin-Poitou-Charentes,France,Western Europe,Europe,732
10510,Irun,Basque Country,Spain,Southern Europe,Europe,733
10513,Mantes-la-Jolie,Ile-de-France,France,Western Europe,Europe,734
10520,Munster,Lower Saxony,Germany,Western Europe,Europe,735
10522,Bisceglie,Apulia,Italy,Southern Europe,Europe,736
10529,Albertville,Auvergne-Rhône-Alpes,France,Western Europe,Europe,737
10530,Birmingham,England,United Kingdom,Northern Europe,Europe,738
10532,Perpignan,Languedoc-Roussillon-Midi-Pyrénées,France,Western Europe,Europe,739
10535,Vigneux-sur-Seine,Ile-de-France,France,Western Europe,Europe,740
10536,Castrop-Rauxel,North Rhine-Westphalia,Germany,Western Europe,Europe,741
10538,Estepona,Andalusía,Spain,Southern Europe,Europe,742
10539,Hanover,Lower Saxony,Germany,Western Europe,Europe,743
10542,Fontenay-aux-Roses,Ile-de-France,France,Western Europe,Europe,744
10548,Celle,Lower Saxony,Germany,Western Europe,Europe,745
10557,Deuil-la-Barre,Ile-de-France,France,Western Europe,Europe,746
